y1,x1,z1,t1
107.72060611599728,33,2,29.51950174996683
72.44891834117625,35,1,19.100968030166417
134.71801259872535,32,3,37.18597248535487
181.91280357547237,37,4,50.3183301580312
179.92834316904316,32,4,50.073584962218696
76.13318125224197,35,1,20.259594788538287
180.58399490274525,35,4,49.90401635318644
108.66033832094824,39,2,29.71380703479476
145.07724947159548,30,3,40.08865456183403
72.26700330008882,31,1,19.205143725917367
114.32776914589994,38,2,31.090345108921078
183.2753917672278,33,4,50.7231742613748
79.14789869996598,32,1,20.6807912158412
77.95805136953793,39,1,20.63946196954369
143.78704153204166,31,3,39.72976568702674
178.9119991357678,33,4,49.77682738489823
145.73519743022786,37,3,40.193439657425
115.38170198269523,33,2,31.15725004534957
142.04315849690158,35,3,39.079932437412296
74.00666771804462,30,1,19.44693948385969
180.1759674803392,37,4,50.36347710198378
77.65159954823977,35,1,20.18285549324046
76.94767275520535,33,1,20.64536777373893
182.0089173404035,39,4,50.19056284431496
183.06978439749787,39,4,50.53225833879106
78.70971635597141,33,1,20.85413422600846
141.87861778932842,33,3,39.31026133925163
70.35247249273321,39,1,18.55993004636269
186.94886527553973,33,4,51.81469889431097
73.6612598104454,38,1,19.65141523153424
111.7780677930214,30,2,30.55802790743944
73.20759297806127,38,1,19.39747850942561
109.07304239467622,32,2,29.6475867419944
83.56565748085622,35,1,22.14839414300192
108.99169154343988,34,2,29.701464717721816
76.82860354374456,31,1,20.772567468936412
108.84750963540304,39,2,29.772686830151457
76.30877744970651,32,1,20.33695963228866
176.94129971417223,37,4,49.089053694890616
77.67251225739226,37,1,20.91121894737831
79.60651784474534,38,1,21.112980862502184
175.9997476734696,40,4,48.96196018654499
150.62892190073416,30,3,41.17182723808285
140.34478938826442,37,3,38.92785518498658
138.621229710526,40,3,38.34289048928041
109.46893355001006,37,2,29.76305036053049
77.59874378030041,39,1,20.60754292967844
71.19112502627497,35,1,19.351806339935845
142.2108601097036,30,3,38.99945473404253
147.86513832868715,39,3,41.39866865819099
145.8970697417093,33,3,39.8286110607101
110.17908017040308,40,2,30.17662189833885
112.05598713201891,37,2,30.056014426441862
176.10634070174106,33,4,49.1467465019576
110.61086670636246,32,2,30.178572903207375
111.03051665127188,37,2,30.41234956027633
111.01689488677002,35,2,30.287341700150357
77.45758809869974,35,1,20.2972206144836
146.97775426132765,36,3,40.738345102385495
106.9474508861913,30,2,29.372751719384848
112.5430488830549,40,2,30.60212269098544
79.53249648028684,32,1,21.457078321437823
146.5261151441161,32,3,40.14427367441328
108.79976850758618,38,2,29.564041358029705
105.11548084806871,35,2,27.969091530253785
145.4268361142602,38,3,40.12633965621401
148.342817652841,40,3,40.56104177207409
71.41374684314344,33,1,18.94839335387993
106.32118600285608,32,2,29.21649004810895
180.5026544446249,30,4,50.31135312684667
178.82933168099788,35,4,49.37942985139257
148.10705646355106,34,3,40.75886181619101
73.0062074978156,31,1,19.2343203303873
145.31794308042888,38,3,39.948958416182414
175.7434280930576,39,4,49.12446313605105
179.4423649102652,38,4,49.71485987991102
180.99043426354527,30,4,50.29229786826669
178.96418921103538,36,4,49.67769945925633
72.95017266873748,35,1,19.426420926438954
140.8384041006745,31,3,38.862265274529776
140.10221826077478,38,3,38.85048054721511
80.1824307007787,39,1,21.32232425645129
178.6600851544584,39,4,49.39540417534262
115.42109114673484,30,2,31.732322630348243
105.69192240037788,36,2,28.723135144655185
138.8027619325874,35,3,38.61282372402589
107.4676354732042,31,2,29.80891872228946
116.84821981445997,33,2,32.16864903675628
109.5601216113292,31,2,29.858861153490743
112.14633025163845,30,2,30.77014559332692
104.3438874562512,34,2,28.7725097700739
181.62646508951863,38,4,50.533742041202274
75.24961750727182,33,1,19.864181902099432
146.31329135650466,31,3,40.05136962668687
145.4598860002816,36,3,39.83594012901322
141.85574566068703,39,3,38.90935397008788
105.94851295927216,34,2,28.95761327830348
107.4828021013432,40,2,29.54927708457018
72.26978661048653,33,1,19.16452048495125
74.16548218706777,38,1,20.16098184137588
72.87437942824907,32,1,19.26137081240465
146.30694493430013,40,3,40.29469749818751
112.48483063589744,40,2,30.60022572015795
107.2440394256072,36,2,28.746378869214777
74.03604235385589,39,1,19.658975731667272
179.53784055777865,40,4,49.615332501361465
192.73083675159756,38,4,53.26037797172359
74.71189462162432,38,1,19.8621999779276
73.71513725309795,36,1,19.91090769966937
183.81118669243736,33,4,51.35932193689391
70.53846184549424,39,1,18.89953166284645
114.74196425790365,39,2,31.474559595755867
174.48192840752043,36,4,48.77429836550217
178.43765773314016,35,4,50.00072993993083
112.11092544119629,34,2,30.5806275109867
76.15078301238984,34,1,20.14105875066172
181.16621753571965,34,4,50.68164178464804
77.7767345838662,39,1,20.31426688601784
75.97110923735164,35,1,20.36232609607508
177.38182554438052,40,4,49.10586895831605
151.47440245686278,38,3,41.53888481226456
108.74516367555944,34,2,30.01510145068565
188.36174204444472,32,4,52.03887325476347
68.3464736920611,38,1,18.194495209300197
136.7496572572987,34,3,37.54347716851402
147.64036972216036,39,3,40.95913052916646
179.08759428571756,31,4,49.603862551774704
112.9139449649624,32,2,30.989139141370853
177.94863183663065,40,4,49.53719285952707
115.99436541986724,31,2,31.82445112759701
77.02461076117757,32,1,20.90687259126877
178.55753307153876,33,4,49.45596119479062
146.69060517108167,33,3,40.173623455961966
110.89391275424782,30,2,30.72629131284701
79.37453338693985,35,1,20.968503227135397
180.276454581106,34,4,50.10628277894373
178.9457208383632,38,4,49.82469528316359
110.56809065757946,35,2,30.06422391874347
179.13347393869915,32,4,49.48770600432507
145.99957458941518,35,3,40.06312492700579
180.18144172458224,32,4,49.95648784827287
146.64058667331432,40,3,40.272443450191446
72.74386814030066,39,1,19.27213900548581
79.58884730730084,40,1,21.211358621073927
183.7751093649136,32,4,50.60728931212908
144.4659704511894,31,3,40.35624584581044
104.50347613757474,36,2,28.881165179473864
70.09327217216247,35,1,18.866441226226684
146.3827641446153,40,3,40.43621757519022
82.3609192688482,39,1,22.35087869758632
148.22270402837472,36,3,40.97695523984434
178.9983094956087,38,4,50.147880595040725
150.35196514049966,35,3,41.43294571499534
109.17189003517824,39,2,30.38709714882113
80.78557405363536,33,1,22.0274803865508
78.73822250462403,35,1,21.099770826667392
72.3068100014887,37,1,19.159670650368383
102.0860647476598,31,2,28.17708275500559
178.50991563577998,38,4,49.85614447251213
183.59843050015505,38,4,50.953610718743946
79.60758320875154,33,1,21.367216352885585
148.46525507221995,38,3,41.12909873834711
174.0817108536279,35,4,48.461399814312266
181.96597963151265,40,4,50.34671812479076
75.98133526323316,31,1,20.074038872491663
176.10609323788762,34,4,48.759225954549
182.36950113369883,35,4,50.50940482272018
147.0954655610314,38,3,40.80470374322365
180.75996554014705,33,4,50.598002303288
152.3502998390774,36,3,42.33773502137519
144.53999449205162,33,3,40.2911821323493
106.78905983178784,35,2,29.276296173108296
73.90949462214765,36,1,19.790299889241734
142.03932453086375,30,3,39.4197438438197
145.94759646952463,39,3,40.20141342470482
107.59566735112908,31,2,29.060807105048497
143.23486002660806,39,3,39.55978137150965
181.20807772261065,40,4,50.39676814731326
146.36003446435134,40,3,40.2936898109655
146.92566768734923,31,3,40.10352731656396
145.92966159933772,32,3,40.170142087110406
137.29420981850242,31,3,37.9178677208597
152.0621994279888,36,3,41.972980405689576
142.81580093782424,31,3,39.68272652459556
145.8293077488591,30,3,40.079656168306464
74.20021988424762,31,1,19.38556125312451
111.81227168162332,34,2,30.683704612819973
76.02016367437525,31,1,19.6342907553009
114.67044902535658,37,2,31.11789895986441
146.19243133136644,35,3,40.27288775149539
180.18980426223172,39,4,49.7156418057028
141.14063197754817,36,3,39.12914836340092
178.49972083607204,40,4,49.57279191958308
154.02674631579913,31,3,42.34131415417633
112.86804910391773,36,2,30.60289427897664
78.77385199371123,30,1,20.669136783526227
117.81900319657572,32,2,32.22566971666657
186.9354218885936,30,4,51.92734122208319
114.9178486835876,32,2,31.20466526106004
141.10420797117544,38,3,39.03920439482145
140.974487656948,38,3,38.8405038752751
146.6405463185824,34,3,40.44806649971832
142.37600699732556,31,3,39.40930614762918
149.2107814004583,35,3,41.101665867424686
180.97463812629556,36,4,50.31523621213001
145.6727128848662,39,3,39.92075128598954
113.83846620711282,35,2,31.304725194443808
79.16598420058324,40,1,21.01177044958377
154.31614217127438,34,3,42.02552626723055
179.96042174829267,36,4,50.17910574736669
114.07896464889302,34,2,30.638364323182536
145.6795743830089,31,3,40.24310760022063
108.72821883754295,30,2,29.323346880121324
148.66720440108747,31,3,40.92881892405545
187.0869178576116,34,4,51.72898033509544
146.8338631674905,39,3,39.66979616782928
73.70004275185545,35,1,19.465566476337067
178.3625425282134,38,4,49.38291224497728
173.74965932721437,30,4,48.8693670139282
142.7013487518492,33,3,39.429514767476704
179.59143843396583,36,4,49.8803426041022
140.79110801455266,40,3,38.61714191388391
78.31127157798491,38,1,21.36742788449217
73.78133384013289,35,1,19.321547082930827
113.2564444719214,39,2,30.84000756489476
143.8650632654053,36,3,39.68511556499004
141.17994284782608,37,3,38.809201278712514
80.57464228075487,39,1,21.71163976240115
109.22016779402956,38,2,29.608543134850983
69.82816233927154,30,1,18.687660495796177
177.2782639190369,35,4,50.05427465062336
141.7217163247186,37,3,39.48146247752503
179.1038776986486,33,4,49.85296668559672
110.26648380299122,32,2,30.195616821096696
76.4747842615535,30,1,20.440084501767263
118.26044044818192,31,2,32.39263914914045
139.92773876912014,33,3,38.70545309994499
179.51812417452985,40,4,49.74765485184888
114.5685273651568,40,2,31.01586115814345
78.33247304668615,35,1,21.156078701054724
108.51499977277778,37,2,29.82057248378969
146.01108699860742,36,3,40.46524363431742
176.674643287899,38,4,49.09398071075422
177.17866259892733,39,4,49.25199436224665
79.01948286685666,39,1,20.99792559415421
146.54540137737496,39,3,40.55514187658639
73.51729056962729,37,1,20.017021807388687
74.18083014030128,38,1,20.078865562033155
147.84649167511117,32,3,40.91903483110688
182.95824377035385,40,4,51.20391560500105
111.53423361783324,35,2,30.23612274931776
69.79448750583919,35,1,18.37798340776348
174.9838413108137,39,4,48.63216287583764
75.52671848905838,30,1,20.446362223033823
143.50806177970065,31,3,39.68633945919564
73.63668626951886,30,1,19.701461896367164
147.42698423837177,40,3,40.42811177234026
75.21909509301008,40,1,20.16057010209978
180.66097835352195,37,4,50.27239081811991
76.10424579921478,37,1,20.11527397359029
171.86101840838143,30,4,47.83841757363633
114.25601960450425,30,2,30.91510044090123
180.47466546677143,33,4,49.97295177819939
76.36044980061402,33,1,20.49254900767627
145.40804218381933,39,3,40.03870776452609
104.26633838631052,37,2,28.182115368547628
143.80636188725288,31,3,39.60305765645425
178.93296608153452,31,4,49.38347353124321
73.21139811724221,33,1,19.51944287494508
72.27035093801042,36,1,18.763865863210736
112.41608857726548,32,2,30.632467188745828
175.97583208198566,32,4,48.62946931677073
143.9748567699061,38,3,39.92874834446084
80.23884582882033,31,1,20.87553205498726
71.01759177838338,33,1,18.76044689018891
109.31991656334544,38,2,29.513121483041598
111.54160864337668,31,2,30.119437717110344
175.05185191275748,33,4,48.427598776467256
186.5827392894133,31,4,51.82591466743577
109.43445917745126,33,2,30.113440346713347
183.9540406446913,39,4,50.70138563334548
184.51436899353973,31,4,51.00603516077477
81.16891760442533,35,1,21.80163329062392
179.23307764177895,38,4,49.69309754852922
107.11831988325112,40,2,28.87108599372849
142.4440843947215,40,3,39.47708880639389
179.4567523320087,32,4,49.72295713921768
78.0771511203613,35,1,20.708078302856908
176.1210014558164,31,4,48.98394624558539
176.97237128267986,40,4,49.19302784216693
107.99562681654304,33,2,29.300708593696324
72.89523720286269,40,1,19.91107180486037
145.10542114926602,35,3,40.16698785576853
148.7119353419887,37,3,40.88233440223152
110.05717240189604,32,2,30.451463965158545
109.79498269109808,37,2,29.852853828227108
181.46233700305612,38,4,50.61632608816793
174.9853322660315,32,4,48.99167570047434
184.19115904823067,36,4,50.6764518170398
181.5444745478505,36,4,50.30199605405832
107.50594721423174,34,2,29.51286169790913
146.17978851419403,35,3,40.08467135025296
145.69009257372147,40,3,40.58735914613042
180.7953092701675,31,4,50.12027815625214
182.89958501561145,35,4,50.61409417027075
179.01768531024337,37,4,49.515659333193774
181.74663664745668,36,4,50.48005938588796
72.58579094858352,37,1,18.82473083798756
75.20097831382596,34,1,19.900373837118018
174.14511295866424,31,4,48.585711419647104
73.61160091190112,34,1,19.79879891510736
78.921183276819,32,1,21.22547077752595
141.3423738155161,37,3,38.7146777857093
69.34761274021615,31,1,18.80742005939336
114.65647547299318,32,2,30.839795009473328
179.97919718037843,30,4,49.86189499190775
82.52906753070687,31,1,21.852030061537945
105.121280022233,31,2,28.79317266650313
71.7470352934321,39,1,18.901226583761925
107.18477177702688,33,2,28.860283756500767
150.3967483193719,40,3,41.68247640655425
79.35958724827661,30,1,20.9468140473327
181.08032413614515,33,4,50.59520786384088
107.16581176446836,38,2,29.31355261149772
137.99040561590175,38,3,38.25256893809138
177.79183199320977,33,4,49.371569764536005
180.2486433488858,35,4,49.92928274796166
73.14039401931174,35,1,19.72684482625393
73.60069756808922,40,1,19.65670186069265
185.33156245026532,30,4,51.625718081472016
146.30651677643078,35,3,40.723794400938175
109.26586382215724,31,2,29.85185223693691
141.34084910722336,33,3,39.11347503230948
103.48852334200416,30,2,28.0323940937267
115.7686182161418,30,2,31.73106174756819
110.64457647289444,32,2,30.384934332176638
77.01626965098127,33,1,20.498784957195973
73.6144048077101,37,1,19.55919857759933
175.25632347679738,30,4,48.49660881098188
145.74129668584948,40,3,39.61346829543045
183.84259648044457,32,4,50.71863755919493
176.35374121275038,35,4,49.00144569399398
76.33330141638424,36,1,20.395235403466646
101.94918088978908,39,2,27.66671645379922
74.62919090819108,36,1,20.027778515167864
71.66262346333976,32,1,19.258669496463764
80.2190005955852,40,1,21.155017097997348
98.71858535042708,33,2,27.285021411795423
178.94597601699215,36,4,49.835428827605575
112.4057067439602,31,2,30.23918650410692
114.40480037097994,38,2,31.47539163141791
107.3983928898553,39,2,29.145646279949457
113.60043760804888,34,2,31.1159497827448
108.91936362119836,35,2,29.751653741281544
151.6425334579488,37,3,41.56629569659172
115.25019807887216,39,2,31.703633173955904
76.6493620633027,33,1,19.57911203629744
109.556118489871,31,2,29.30625045440331
123.6459929497932,31,2,33.483817369049206
111.07856960542806,32,2,30.483893809979943
178.2716631931566,37,4,49.63881954797545
111.19053804512436,36,2,30.041361725392765
71.29168067573717,38,1,18.947088667085417
147.64309205486802,34,3,40.29411671675551
78.22046469978545,30,1,20.815614233643768
184.45073829992603,30,4,51.28633344772889
189.32155211372572,31,4,52.52244727081355
175.05608555384484,40,4,49.00216617385183
82.63408619155283,39,1,21.88635831807969
116.12194852700856,31,2,31.32103947726503
71.68802692984957,31,1,18.96356565912915
181.22837065768724,31,4,50.26377553535779
181.79713117911024,40,4,50.91805464504471
136.61354516390085,31,3,37.97199362808247
142.8644628694425,34,3,38.92238537189032
181.75193894257464,35,4,50.21130343555459
113.534197863996,39,2,31.212717537363403
148.3643047363108,33,3,40.67760886143201
178.46034637616916,39,4,50.05359703870456
112.7914469166254,36,2,30.1622416176352
147.14953659999685,35,3,40.58608140146469
183.80288740118164,37,4,51.35127908378559
178.81984402293304,30,4,49.686485526286205
110.88499117696708,31,2,30.13538070601757
148.96470708835673,38,3,40.767402657761416
72.11302778132638,38,1,19.11414908909272
104.87759250120249,32,2,28.59147521586645
75.10677545546152,36,1,20.02027472783597
117.38217506858985,40,2,31.670173574234664
141.97727376352157,37,3,38.60774595860044
110.4411889342686,31,2,30.10107408986662
110.26654968882342,33,2,29.9981279101618
114.85996673432466,36,2,31.49451044418266
67.48068123591707,38,1,17.640977622839248
145.57556384235295,35,3,40.69197813465896
149.5402392939027,40,3,41.33703065179869
75.65965837115282,33,1,20.051170644128263
177.57819807515466,39,4,49.4254621190001
111.1870201358862,35,2,30.108339583248128
141.89230623155626,32,3,39.46434575452833
146.8695932815816,32,3,40.7366446862012
183.43565388793584,35,4,50.88178368509388
149.16736439129778,37,3,40.71303550228576
114.31418908819887,31,2,30.781049970620018
74.89732135290947,39,1,19.48046419040712
139.3189149332478,30,3,39.02468357950986
175.27690607434778,33,4,49.014194219480586
112.642122270533,34,2,30.248917881464678
138.0704137692628,33,3,38.122183377973954
76.69452515153347,33,1,20.2717631832938
69.69040366803922,35,1,17.917282794430445
143.69791030707214,39,3,39.96925044221299
76.48387438150463,34,1,20.33299437458893
138.92118125298475,39,3,38.616384825102266
113.11220917609916,40,2,31.015218237156915
182.3281819231476,30,4,51.056696658939074
111.64693347478568,36,2,30.46439916107664
174.35455315203686,40,4,48.42614896318807
115.93538486168684,33,2,31.296778942831743
78.61538876772951,39,1,20.8142498747596
81.89205136621882,35,1,21.90252931032219
174.7378842293501,30,4,48.67373179726003
74.19507743542582,39,1,19.86285243887878
104.66413753562686,35,2,28.3094902098101
106.25351891700114,31,2,28.9813616612175
146.66419713949355,37,3,41.07002454083343
103.65868119397511,39,2,28.67223447237959
179.9313916701366,33,4,49.860097933565925
76.32667332268146,35,1,20.303401318474886
71.24376752197512,38,1,18.701285437030688
144.54021393858977,38,3,39.79758738423712
144.95295586160776,40,3,39.85930120004341
178.0956316492218,32,4,49.86603227857825
182.87838621507237,39,4,50.27676215797448
73.42998773916203,31,1,19.665957086458675
185.9204303021116,30,4,51.9415063434172
69.97978973707758,31,1,18.61462449975633
113.80741653908116,38,2,30.96200870943464
179.13239914316455,34,4,49.65341101907727
112.4837818792704,33,2,30.233773566554227
108.22366079839664,32,2,29.99303317041603
183.29266476727383,37,4,51.42253852389673
184.57983648826252,30,4,51.20738224780914
150.31760090312295,32,3,41.54367656668589
108.29372085322764,31,2,29.955381477193065
113.37125073966357,33,2,30.794234571074156
179.89289334584714,34,4,49.689786196108535
145.1967753324446,32,3,39.99352204036005
69.24903700106066,34,1,18.92295776589801
152.54072770680452,30,3,41.710311175865606
67.08936872352288,34,1,17.69485358225862
98.6456254295166,33,2,26.8823211916215
79.73919750568277,40,1,21.044803577821924
143.1909385809252,32,3,39.27491754265023
75.95476169368321,40,1,19.951490851670005
105.74452950404172,37,2,29.11450928197328
74.21150356309222,36,1,19.952096260207163
142.68526566976155,40,3,39.04948655565392
145.49486047266896,36,3,40.03038113119893
112.11722695439666,32,2,30.37064357102382
151.28495806332043,39,3,41.87526741503263
182.9965489618356,34,4,50.83400803332431
72.49334112429061,39,1,19.076757587066385
145.66628660878328,30,3,40.43701036767522
109.88238120310552,40,2,29.862110011200965
81.65507403096973,35,1,21.869357698972525
138.70894771245378,31,3,38.59187639939695
144.04417522575451,30,3,39.405736055339176
144.1543285059114,38,3,39.96794308643054
173.4509964878758,31,4,48.4377545340022
118.06080040100352,40,2,31.87407244571965
112.35603302140844,33,2,30.56146988008325
108.63519451009378,38,2,29.53697206964399
182.9182578014922,34,4,50.71771635349401
75.50448196223289,34,1,20.34139033314968
147.89545587860349,36,3,41.22503862879434
180.49377015576275,33,4,49.73697428350837
82.93937710550261,30,1,21.97026545003208
71.42329379305575,34,1,19.16992670992808
115.78562112410629,34,2,32.07319415942394
113.30752032558162,33,2,30.744120404926036
178.0291478829735,39,4,49.07612623001455
178.51058881555255,32,4,49.49640794174885
107.0408083662865,40,2,29.11059482526224
103.59631109153533,34,2,28.82091166812244
142.40312014757495,37,3,39.24908991738205
76.3588525122648,31,1,20.052703368851216
152.07583221854367,35,3,41.52322535101717
141.4523808993309,38,3,38.94443505091991
75.85062314367485,31,1,19.930581556425565
182.5078743905744,37,4,51.0755926775966
82.10440690902912,36,1,21.46438981658835
151.08197303397282,33,3,41.78779263481318
109.40261857155971,35,2,30.047112386155103
72.573556758844,32,1,19.742685378275407
180.12725140157005,33,4,50.32893167651788
179.99095117367295,34,4,49.972305161973225
105.60994554610086,36,2,28.68462060784129
150.59106148638398,32,3,41.69847199510647
145.97773156636728,37,3,40.04475410676192
102.61492252683746,40,2,28.16810213319223
149.36918053043632,35,3,41.094074028393486
78.23304007851803,32,1,20.937149316284707
109.27928677644525,34,2,29.847277642044123
102.95773613808234,34,2,28.479556503540746
77.8451590563381,36,1,21.05329437392429
146.11739701221276,40,3,40.1952454110662
75.82761323350203,31,1,20.15207657862518
182.08253122687424,33,4,50.20553088649244
112.1625153521324,34,2,30.33636320776082
73.97788073885138,39,1,19.50858118614208
148.96430156490896,31,3,40.76743182021001
116.848432214703,40,2,32.12108204272385
151.75881322906525,34,3,42.29117648269496
72.81212973347132,34,1,19.569834265802037
110.03531313563572,32,2,30.20963672713269
178.75853894034367,33,4,49.91240556038859
71.64345203160096,37,1,19.05252393555407
75.2976046972934,36,1,19.94271849918129
177.54110768942252,31,4,49.03168699469519
78.70087305592139,34,1,20.786976361837045
143.4348228616407,37,3,39.95681916761311
111.45158178743569,37,2,30.6521056142206
69.95829451478127,34,1,18.05702586964556
73.47782943245795,34,1,19.98564649093
181.6341923997291,32,4,50.18664462240989
146.58958977434355,38,3,40.45097154410896
147.26035128006328,35,3,40.91523300516899
148.2554460818306,30,3,40.82270969548966
188.221098111467,35,4,52.13941017924997
176.77298995099835,32,4,49.43082987278039
145.39678228111484,40,3,40.28475610572691
184.5290463479756,30,4,51.25739229771777
147.03586221221406,31,3,40.31804664184645
107.01502295867633,31,2,29.22562858758644
110.6298114982523,36,2,30.05133265663523
140.68843265053442,38,3,38.63534254312231
176.6346904156093,36,4,49.12733679937139
108.20661250721626,39,2,29.69279880452676
183.35601105457312,40,4,51.117863869003095
111.11277518365694,32,2,30.563092380794505
74.97772887254506,40,1,20.388820121994776
173.80534028249397,31,4,48.35443183167799
177.4697991529048,38,4,48.73098455170753
177.41360274096417,34,4,48.92115536778816
184.93473048860065,39,4,51.117826719964455
106.74369788854445,37,2,28.83983559851696
145.32841302546896,37,3,39.85938698084937
103.5739705463778,30,2,28.58795731427014
110.12992950930156,30,2,30.22433406389742
143.29259066793293,38,3,39.68611571260786
75.10502948697,40,1,19.516385217411912
77.85089431308799,30,1,20.664739660732742
144.22943255784418,35,3,39.93562755009612
106.79570924948204,32,2,28.88001493388821
76.88852309970453,32,1,20.712527965367237
77.74866798321813,39,1,20.42392597594848
145.54920905389758,39,3,40.082694781014034
144.56348683429937,30,3,39.72640881573016
111.8847887468201,35,2,30.827992651572902
73.87296567979129,34,1,19.792938355290516
73.76497854051371,38,1,20.000090555735888
81.13375000094791,32,1,21.594482740621984
109.76397891565377,34,2,30.127139629069315
179.16946040450685,35,4,50.003807609848494
183.0855837271482,40,4,50.8548816489266
176.35366027453776,40,4,48.958133219498144
143.2342159417903,40,3,39.31809847483083
72.1291962256737,30,1,19.22772278849902
75.81208452186705,39,1,19.84549252150844
143.67767006799758,33,3,39.36825202091627
143.88940306569182,37,3,39.97692676410342
180.2584320359931,32,4,50.4393021548326
73.63122591140956,37,1,19.68829176097206
110.36054620610206,31,2,29.914099665152467
70.94236461646757,35,1,18.72353517397359
71.43497221531373,30,1,18.59882240651166
76.6971590379329,36,1,20.3930446374486
115.34916755850188,36,2,31.3375969634143
146.91040357649797,35,3,40.47857119860641
76.56155813109984,34,1,20.380921866241145
141.51113566147097,30,3,38.938562586666734
143.87857477571242,40,3,39.49571902769361
148.28224634529144,39,3,40.946590322358695
112.76328961144075,30,2,30.34894049776515
177.2391392027027,39,4,48.77699613321354
110.3251477301465,32,2,29.967294207702118
142.4209871119587,33,3,39.91925861523958
140.26557492094472,34,3,38.94437286620112
183.13760560357315,31,4,51.014591300265856
72.05862693344228,35,1,19.00839979505565
147.9050063436991,37,3,41.09850279969504
105.29222870839376,33,2,28.69173892746857
111.36507504726902,33,2,30.120312914768704
108.46723104002288,36,2,29.600482896369428
78.15284033085804,33,1,21.055491703509944
143.20482234641543,39,3,39.49029143247704
73.25883933521511,30,1,19.3351585631168
72.58188871761281,38,1,19.5754789325398
175.40515763910278,34,4,48.73063190444074
181.39695037048816,39,4,50.48067375805606
142.87938783712025,37,3,39.71696701722306
179.23388203851528,40,4,49.97956982630549
179.02948956109415,30,4,49.59409714543222
146.77195839883055,37,3,40.33094358644841
143.96112669722808,32,3,40.06895221847359
142.39534641885368,37,3,39.363619238593
77.45736835456542,40,1,20.43483818406712
108.08476173257247,33,2,29.719696763982142
177.03487903591525,36,4,49.52781247482264
176.87047214860596,34,4,48.975437697171984
107.04055930624484,37,2,29.49714204064379
110.82832815433044,33,2,29.7710643697248
71.97447485397815,31,1,19.145436671247623
114.88063914417776,38,2,31.21391403533526
174.85553767910852,34,4,48.57296495768493
182.6254842516597,31,4,50.25126786367277
109.5384975407536,32,2,29.647378086974104
75.23014772523568,34,1,19.903398075349777
138.0861648807916,34,3,38.42324868324781
72.03887869570842,36,1,19.316253802550676
111.80570441142513,34,2,30.58477368947479
186.044115244808,40,4,51.69267391077128
101.45323800337792,35,2,27.38287854580716
105.00786209754452,37,2,27.83806726850168
79.04264486427606,30,1,20.565914204768404
147.82544297863723,33,3,40.482919167313966
184.5163215793072,35,4,51.41311089735768
109.6707312048337,37,2,29.850850377603525
105.60066676918724,34,2,29.32238735477516
150.48373970463703,35,3,41.31134248113531
183.15721170456172,36,4,50.8796606919219
77.20150976159807,31,1,20.345806715907067
77.08112996647353,37,1,20.487107328644523
72.01112984447677,38,1,19.295461535726705
143.99962946514148,34,3,39.624435089527765
109.47823697518255,39,2,29.51762224794393
112.2681963998217,39,2,30.28642028142839
143.28001104447597,39,3,39.464331469010745
77.27190293402293,36,1,20.556274377936678
112.99729824173431,33,2,30.655893352455507
77.15022114741016,34,1,20.59535879147619
188.6415905601931,34,4,52.20492668579639
114.44317219683172,35,2,31.31407790055619
80.61309888945347,37,1,21.587885368828573
76.69152244442652,40,1,20.48863842710564
180.22380218669227,38,4,49.813397403740254
179.30441756582505,34,4,49.80338821104582
144.94708653677245,36,3,40.68163355916809
109.05513065183696,35,2,29.40436991309792
113.64660677713158,31,2,30.33801875683842
74.75926791772157,39,1,20.03012271161172
78.37384709152573,36,1,20.70585692455645
108.97428172878271,30,2,30.153055492395527
76.27783068746021,34,1,21.02020043400667
114.15466787990655,31,2,30.573219336041525
143.1310035703132,32,3,39.32186121673042
75.88843074528093,32,1,19.340269505953053
112.34942256124324,34,2,30.5870957239967
70.03563223957521,38,1,18.81202979837073
142.89212585162463,33,3,39.49562566877655
78.28845322261425,33,1,21.11294326068685
146.38360138880944,40,3,40.5380833716384
73.66526318292405,37,1,19.22612683716084
71.95756819470272,39,1,19.01112011606399
145.5883355260865,36,3,40.31531225005384
84.18521175449084,30,1,22.47785401224689
178.60070745313018,39,4,49.74737336644591
179.09530841988456,35,4,49.57199422783808
185.96045274817703,38,4,51.83780144890144
75.30317482092178,32,1,19.67820939066125
145.97251521411258,37,3,40.37485049398386
110.78646311328949,31,2,30.397572322640364
146.9805017754799,40,3,39.70067664065997
77.6830978371215,40,1,20.426445291488083
73.8170059506191,38,1,19.734618132060568
176.2746030619161,30,4,49.51168456038474
106.47840955541086,35,2,29.78854733584224
146.10641422989875,36,3,40.25652271374783
112.13559274980013,37,2,30.86540067037584
180.25118069295252,30,4,50.31573190236964
176.1611879218071,35,4,48.869019972304336
145.57804654625986,35,3,40.484167996015
104.97555661564655,30,2,29.002828849326864
104.8223723881258,31,2,28.76432372182609
143.5681412476421,37,3,39.82469340086536
106.5334067611457,37,2,29.02370045392156
104.8345794323176,38,2,28.542595905481512
72.15142084845255,30,1,19.159030483628253
74.31759330906907,40,1,19.488978814111963
141.7809494101359,31,3,39.32735653303956
77.70929236837081,38,1,20.41024826020433
186.7942114842208,31,4,51.648418867104766
77.33981000224082,40,1,20.274320096293028
78.21116623873834,32,1,20.77806559322404
113.54860017603578,31,2,30.92106700682025
76.31055861513579,33,1,20.525794814463687
77.96717692097461,30,1,21.03160948883482
147.06757129364155,38,3,40.43758864348308
109.26141912734052,35,2,29.67468871596592
